Freibeuter,,,,,,,,,,,,,,,,,,,,,,,,,
Freidenker,,,,,,,,,,,,,,,,,,,,,,,,,
Freigeist,,,,,,,,,,,,,,,,,,,,,,,,,
Freiherr,,,,,,,,,,,,,,,,,,,,,,,,,
Freimaurer,,,,,,,,,,,,,,,,,,,,,,,,,
Freischärler,,,,,,,,,,,,,,,,,,,,,,,,,
Fremder,,,,,,,,,,,,,,,,,,,,,,,,,
Fremdling,,,,,,,,,,,,,,,,,,,,,,,,,
Fremdstämmiger,,,,,,,,,,,,,,,,,,,,,,,,,
Frevler,,,,,,,,,,,,,,,,,,,,,,,,,
Frischling,,,,,,,,,,,,,,,,,,,,,,,,,
Fronarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,
Frondeur,,,,,,,,,,,,,,,,,,,,,,,,,
Frondienst,,,,,,,,,,,,,,,,,,,,,,,,,
Frontist,,,,,,,,,,,,,,,,,,,,,,,,,
Frontkämpfer,,,,,,,,,,,,,,,,,,,,,,,,,
Frontschwein,,,,,,,,,,,,,,,,,,,,,,,,,
Frontsoldat,,,,,,,,,,,,,,,,,,,,,,,,,
Froschfrau,,,,,,,,,,,,,,,,,,,,,,,,,
Froschfresser,,,,,,,,,,,,,,,,,,,,,,,,,
Froschmann,,,,,,,,,,,,,,,,,,,,,,,,,
Fructarier,,,,,,,,,,,,,,,,,,,,,,,,,
Fruganer,,,,,,,,,,,,,,,,,,,,,,,,,
Fruitaner,,,,,,,,,,,,,,,,,,,,,,,,,
Fruitarier,,,,,,,,,,,,,,,,,,,,,,,,,
Frutaner,,,,,,,,,,,,,,,,,,,,,,,,,
Frutarier,,,,,,,,,,,,,,,,,,,,,,,,,
Funktionsdienst,,,,,,,,,,,,,,,,,,,,,,,,,
Funktionsinhaber,,,,,,,,,,,,,,,,,,,,,,,,,
Futurologe,,,,,,,,,,,,,,,,,,,,,,,,,
Fußballfan,,,,,,,,,,,,,,,,,,,,,,,,,
Fußballprofi,,,,,,,,,,,,,,,,,,,,,,,,,
Fußballtrainer,,,,,,,,,,,,,,,,,,,,,,,,,
Fußlatscher,,,,,,,,,,,,,,,,,,,,,,,,,
Fußsoldat,,,,,,,,,,,,,,,,,,,,,,,,,
Fänger,,,,,,,,,,,,,,,,,,,,,,,,,
Fässle,,,,,,,,,,,,,,,,,,,,,,,,,
Fässler,,,,,,,,,,,,,,,,,,,,,,,,,
Fötzel,,,,,,,,,,,,,,,,,,,,,,,,,
Fürbitter,,,,,,,,,,,,,,,,,,,,,,,,,
Galgenstrick,,,,,,,,,,,,,,,,,,,,,,,,,
Galgenvogel,,,,,,,,,,,,,,,,,,,,,,,,,
Gammler,,,,,,,,,,,,,,,,,,,,,,,,,
Ganeff,,,,,,,,,,,,,,,,,,,,,,,,,
Gangster,,,,,,,,,,,,,,,,,,,,,,,,,
Gangsterboss,,,,,,,,,,,,,,,,,,,,,,,,,
Ganove,,,,,,,,,,,,,,,,,,,,,,,,,
Garant,,,,,,,,,,,,,,,,,,,,,,,,,
Gaststudent,,,,,,,,,,,,,,,,,,,,,,,,,
Gaststudierender,,,,,,,,,,,,,,,,,,,,,,,,,
Gatte,,,,,,,,,,,,,,,,,,,,,,,,,
Gaukler,,,,,,,,,,,,,,,,,,,,,,,,,
Gauleiter,,,,,,,,,,,,,,,,,,,,,,,,,
Gauner,,,,,,,,,,,,,,,,,,,,,,,,,
Gebieter,,,,,,,,,,,,,,,,,,,,,,,,,
Gebietsleiter,,,,,,,,,,,,,,,,,,,,,,,,,
Geck,,,,,,,,,,,,,,,,,,,,,,,,,
Gedichteschreiber,,,,,,,,,,,,,,,,,,,,,,,,,
Geek,,,,,,,,,,,,,,,,,,,,,,,,,
Gefangenenwärter,,,,,,,,,,,,,,,,,,,,,,,,,
Gefangener,,,,,,,,,,,,,,,,,,,,,,,,,
Gefangengenommener,,,,,,,,,,,,,,,,,,,,,,,,,
Geflüchteter,,,,,,,,,,,,,,,,,,,,,,,,,
Gefolgsmann,,,,,,,,,,,,,,,,,,,,,,,,,
Gefängnisinsasse,,,,,,,,,,,,,,,,,,,,,,,,,
Gefängniswärter,,,,,,,,,,,,,,,,,,,,,,,,,
Gehilfe,,,,,,,,,,,,,,,,,,,,,,,,,
Geigenbauer,,,,,,,,,,,,,,,,,,,,,,,,,
Geigenhersteller,,,,,,,,,,,,,,,,,,,,,,,,,
Geigenspieler,,,,,,,,,,,,,,,,,,,,,,,,,
Geiselgangster,,,,,,,,,,,,,,,,,,,,,,,,,
Geiselnehmer,,,,,,,,,,,,,,,,,,,,,,,,,
Geisterbeschwörer,,,,,,,,,,,,,,,,,,,,,,,,,
Geistesarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,
Geistesverwandter,,,,,,,,,,,,,,,,,,,,,,,,,
Geistheiler,,,,,,,,,,,,,,,,,,,,,,,,,
Geistlicher,,,,,,,,,,,,,,,,,,,,,,,,,
Geizhals,,,,,,,,,,,,,,,,,,,,,,,,,
Geizkragen,,,,,,,,,,,,,,,,,,,,,,,,,
Geißler,,,,,,,,,,,,,,,,,,,,,,,,,
Gekidnappter,,,,,,,,,,,,,,,,,,,,,,,,,
Geldeinnehmer,,,,,,,,,,,,,,,,,,,,,,,,,
Geldeintreiber,,,,,,,,,,,,,,,,,,,,,,,,,
Gelegenheitsjobber,,,,,,,,,,,,,,,,,,,,,,,,,
Gemeindevorsteher,,,,,,,,,,,,,,,,,,,,,,,,,
Gendarm,,,,,,,,,,,,,,,,,,,,,,,,,
Genealoge,,,,,,,,,,,,,,,,,,,,,,,,,
Generalissimus,,,,,,,,,,,,,,,,,,,,,,,,,
Generalmusikdirektor,,,,,,,,,,,,,,,,,,,,,,,,,
Genius,,,,,,,,,,,,,,,,,,,,,,,,,
Genossenschaftler,,,,,,,,,,,,,,,,,,,,,,,,,
Gentilhomme,,,,,,,,,,,,,,,,,,,,,,,,,
Gentleman,,,,,,,,,,,,,,,,,,,,,,,,,
Gentner,,,,,,,,,,,,,,,,,,,,,,,,,
Genussmensch,,,,,,,,,,,,,,,,,,,,,,,,,
Geodät,,,,,,,,,,,,,,,,,,,,,,,,,
Geograf,,,,,,,,,,,,,,,,,,,,,,,,,
Geoinformationstechnik,,,,,,,,,,,,,,,,,,,,,,,,,
Geometer,,,,,,,,,,,,,,,,,,,,,,,,,
Gerichtsassessor,,,,,,,,,,,,,,,,,,,,,,,,,
Gerichtsdiener,,,,,,,,,,,,,,,,,,,,,,,,,
Gerichtsmediziner,,,,,,,,,,,,,,,,,,,,,,,,,
Germane,,,,,,,,,,,,,,,,,,,,,,,,,
Gernegroß,,,,,,,,,,,,,,,,,,,,,,,,,
Gerontologe,,,,,,,,,,,,,,,,,,,,,,,,,
Gesamtvollstreckungsverwalter,,,,,,,,,,,,,,,,,,,,,,,,,
Gesandter,,,,,,,,,,,,,,,,,,,,,,,,,
Gesangskünstler,,,,,,,,,,,,,,,,,,,,,,,,,
Gesangssolist,,,,,,,,,,,,,,,,,,,,,,,,,
Geschichtsforscher,,,,,,,,,,,,,,,,,,,,,,,,,
Geschichtsschreiber,,,,,,,,,,,,,,,,,,,,,,,,,
Geschichtswissenschaftler,,,,,,,,,,,,,,,,,,,,,,,,,
Geschworener,,,,,,,,,,,,,,,,,,,,,,,,,
Geschädigter,,,,,,,,,,,,,,,,,,,,,,,,,
Geschäftsherr,,,,,,,,,,,,,,,,,,,,,,,,,
Gesetzesbrecher,,,,,,,,,,,,,,,,,,,,,,,,,
Gesichtskosmetiker,,,,,,,,,,,,,,,,,,,,,,,,,
Gesinnungsakrobat,,,,,,,,,,,,,,,,,,,,,,,,,
Gesinnungslump,,,,,,,,,,,,,,,,,,,,,,,,,
Gespan,,,,,,,,,,,,,,,,,,,,,,,,,
Gespiele,,,,,,,,,,,,,,,,,,,,,,,,,
Gesundheitsfachberuf,,,,,,,,,,,,,,,,,,,,,,,,,
Getreuer,,,,,,,,,,,,,,,,,,,,,,,,,
Gevatter,,,,,,,,,,,,,,,,,,,,,,,,,
Gewaltherrscher,,,,,,,,,,,,,,,,,,,,,,,,,
Gewaltmensch,,,,,,,,,,,,,,,,,,,,,,,,,
Gewaltverbrecher,,,,,,,,,,,,,,,,,,,,,,,,,
Gewandschneider,,,,,,,,,,,,,,,,,,,,,,,,,
Gewitterziege,,,,,,,,,,,,,,,,,,,,,,,,,
Gewährsmann,,,,,,,,,,,,,,,,,,,,,,,,,
Gewässerforscher,,,,,,,,,,,,,,,,,,,,,,,,,
Ghostwriter,,,,,,,,,,,,,,,,,,,,,,,,,
Giftmischer,,,,,,,,,,,,,,,,,,,,,,,,,
Giftzwerg,,,,,,,,,,,,,,,,,,,,,,,,,
Gigolo,,,,,,,,,,,,,,,,,,,,,,,,,
Gitarrenspieler,,,,,,,,,,,,,,,,,,,,,,,,,
Gitarrero,,,,,,,,,,,,,,,,,,,,,,,,,
Gitarrespieler,,,,,,,,,,,,,,,,,,,,,,,,,
Glaser,Glaserinnen und Glaser,Glaser*innen,Glaserinnen und Glasern,,,,,,,,,,,,,,,,,,,,,,
Glasmacher,,,,,,,,,,,,,,,,,,,,,,,,,
Glaubenskrieger,,,,,,,,,,,,,,,,,,,,,,,,,
Glaubensloser,,,,,,,,,,,,,,,,,,,,,,,,,
Glaziologe,,,,,,,,,,,,,,,,,,,,,,,,,
Gleichgesinnter,,,,,,,,,,,,,,,,,,,,,,,,,
Gleisner,,,,,,,,,,,,,,,,,,,,,,,,,
Gletscherforscher,,,,,,,,,,,,,,,,,,,,,,,,,
Glücksjäger,,,,,,,,,,,,,,,,,,,,,,,,,
Glücksritter,,,,,,,,,,,,,,,,,,,,,,,,,
Goalie,,,,,,,,,,,,,,,,,,,,,,,,,
Goethe,,,,,,,,,,,,,,,,,,,,,,,,,
Goldmacher,,,,,,,,,,,,,,,,,,,,,,,,,
Golferin,,,,,,,,,,,,,,,,,,,,,,,,,
Golfprofi,,,,,,,,,,,,,,,,,,,,,,,,,
Golfspieler,,,,,,,,,,,,,,,,,,,,,,,,,
Golfspielerin,,,,,,,,,,,,,,,,,,,,,,,,,
Goliath,,,,,,,,,,,,,,,,,,,,,,,,,
Gorilla,,,,,,,,,,,,,,,,,,,,,,,,,
Gotteskrieger,,,,,,,,,,,,,,,,,,,,,,,,,
Gottesleugner,,,,,,,,,,,,,,,,,,,,,,,,,
Gottessohn,,,,,,,,,,,,,,,,,,,,,,,,,
Gottloser,,,,,,,,,,,,,,,,,,,,,,,,,
Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,
Granate,,,,,,,,,,,,,,,,,,,,,,,,,
Grandseigneur,,,,,,,,,,,,,,,,,,,,,,,,,
Grantscherm,,,,,,,,,,,,,,,,,,,,,,,,,
Grauwerker,,,,,,,,,,,,,,,,,,,,,,,,,
Gravida,,,,,,,,,,,,,,,,,,,,,,,,,
Greis,,,,,,,,,,,,,,,,,,,,,,,,,
Grenadier,,,,,,,,,,,,,,,,,,,,,,,,,
Grenzer,,,,,,,,,,,,,,,,,,,,,,,,,
Grenzhüter,,,,,,,,,,,,,,,,,,,,,,,,,
Grenzposten,,,,,,,,,,,,,,,,,,,,,,,,,
Grenzwächter,,,,,,,,,,,,,,,,,,,,,,,,,
Griesgram,,,,,,,,,,,,,,,,,,,,,,,,,
Grobian,,,,,,,,,,,,,,,,,,,,,,,,,
Grossist,,,,,,,,,,,,,,,,,,,,,,,,,
Großhändler,,,,,,,,,,,,,,,,,,,,,,,,,
Großkind,,,,,,,,,,,,,,,,,,,,,,,,,
Großkopferter,,,,,,,,,,,,,,,,,,,,,,,,,
Großkopfeter,,,,,,,,,,,,,,,,,,,,,,,,,
Großkotz,,,,,,,,,,,,,,,,,,,,,,,,,
Großpapa,,,,,,,,,,,,,,,,,,,,,,,,,
Großrabbiner,,,,,,,,,,,,,,,,,,,,,,,,,
Großrusse,,,,,,,,,,,,,,,,,,,,,,,,,
Großschnauze,,,,,,,,,,,,,,,,,,,,,,,,,
Großsohn,,,,,,,,,,,,,,,,,,,,,,,,,
Großsprecher,,,,,,,,,,,,,,,,,,,,,,,,,
Großtuer,,,,,,,,,,,,,,,,,,,,,,,,,
Großvater,,,,,,,,,,,,,,,,,,,,,,,,,
Grubenarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,
Grundbesitzer,,,,,,,,,,,,,,,,,,,,,,,,,
Grundstücksmakler,,,,,,,,,,,,,,,,,,,,,,,,,
Grünschnabel,,,,,,,,,,,,,,,,,,,,,,,,,
Gscheitle,,,,,,,,,,,,,,,,,,,,,,,,,
Gschropp,,,,,,,,,,,,,,,,,,,,,,,,,
Guardein,,,,,,,,,,,,,,,,,,,,,,,,,
Gubernator,,,,,,,,,,,,,,,,,,,,,,,,,
Guerillero,,,,,,,,,,,,,,,,,,,,,,,,,
Gönner,,,,,,,,,,,,,,,,,,,,,,,,,
Gör,,,,,,,,,,,,,,,,,,,,,,,,,
Göttergatte,,,,,,,,,,,,,,,,,,,,,,,,,
Haarschneider,,,,,,,,,,,,,,,,,,,,,,,,,
Habenichts,,,,,,,,,,,,,,,,,,,,,,,,,
Hackfresse,,,,,,,,,,,,,,,,,,,,,,,,,
Hackler,,,,,,,,,,,,,,,,,,,,,,,,,
Hafenarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,
Hafner,,,,,,,,,,,,,,,,,,,,,,,,,
Halbtagsjob,,,,,,,,,,,,,,,,,,,,,,,,,
Halsabschneider,,,,,,,,,,,,,,,,,,,,,,,,,
Halunke,,,,,,,,,,,,,,,,,,,,,,,,,
Hanafiten,,,,,,,,,,,,,,,,,,,,,,,,,
Handarbeiter,,,,,,,,,,,,,,,,,,,,,,,,,
Handballprofi,,,,,,,,,,,,,,,,,,,,,,,,,
Handballspieler,,,,,,,,,,,,,,,,,,,,,,,,,
Handelsmann,,,,,,,,,,,,,,,,,,,,,,,,,
Handelsvertreter,,,,,,,,,,,,,,,,,,,,,,,,,
Handeltreibender,,,,,,,,,,,,,,,,,,,,,,,,,
Handlungsbeauftragter,,,,,,,,,,,,,,,,,,,,,,,,,
Handlungsführer,,,,,,,,,,,,,,,,,,,,,,,,,
Handlungsreisender,,,,,,,,,,,,,,,,,,,,,,,,,
Handzuginstrumentenmacher,,,,,,,,,,,,,,,,,,,,,,,,,
Hanefiten,,,,,,,,,,,,,,,,,,,,,,,,,
Hanswurst,,,,,,,,,,,,,,,,,,,,,,,,,
Harfenist,,,,,,,,,,,,,,,,,,,,,,,,,
Harfenspieler,,,,,,,,,,,,,,,,,,,,,,,,,
Harlekin,,,,,,,,,,,,,,,,,,,,,,,,,
Harmonikamacher,,,,,,,,,,,,,,,,,,,,,,,,,
Hartgeldnutte,,,,,,,,,,,,,,,,,,,,,,,,,
Hasardeur,,,,,,,,,,,,,,,,,,,,,,,,,
Hase,,,,,,,,,,,,,,,,,,,,,,,,,
Hasibär,,,,,,,,,,,,,,,,,,,,,,,,,
Hasibärchen,,,,,,,,,,,,,,,,,,,,,,,,,
Hasili,,,,,,,,,,,,,,,,,,,,,,,,,
Hasimaus,,,,,,,,,,,,,,,,,,,,,,,,,
Hasipupsi,,,,,,,,,,,,,,,,,,,,,,,,,
Hassprediger,,,,,,,,,,,,,,,,,,,,,,,,,
Haubenkoch,,,,,,,,,,,,,,,,,,,,,,,,,
Haudegen,,,,,,,,,,,,,,,,,,,,,,,,,
Haudrauf,,,,,,,,,,,,,,,,,,,,,,,,,
Hauer,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptakteur,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptmann,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptmatador,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptstadtbewohner,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptstadtkorrespondent,,,,,,,,,,,,,,,,,,,,,,,,,
Hauptzeuge,,,,,,,,,,,,,,,,,,,,,,,,,
Hausangestellter,,,,,,,,,,,,,,,,,,,,,,,,,
Hausbetreuer,,,,,,,,,,,,,,,,,,,,,,,,,
Hausbursche,,,,,,,,,,,,,,,,,,,,,,,,,
Hausdrachen,,,,,,,,,,,,,,,,,,,,,,,,,
Hausierer,,,,,,,,,,,,,,,,,,,,,,,,,
Hauslehrer,,,,,,,,,,,,,,,,,,,,,,,,,
Haustürverkäufer,,,,,,,,,,,,,,,,,,,,,,,,,
Hautarzt,,,,,,,,,,,,,,,,,,,,,,,,,
Heckenpenner,,,,,,,,,,,,,,,,,,,,,,,,,
Heckenschütze,,,,,,,,,,,,,,,,,,,,,,,,,
Heiland,,,,,,,,,,,,,,,,,,,,,,,,,
Heilhilfsberuf,,,,,,,,,,,,,,,,,,,,,,,,,
Heiliger,,,,,,,,,,,,,,,,,,,,,,,,,
Heilkundiger,,,,,,,,,,,,,,,,,,,,,,,,,
Heilkünstler,,,,,,,,,,,,,,,,,,,,,,,,,
Heilsbringer,,,,,,,,,,,,,,,,,,,,,,,,,
Heimatforscher,,,,,,,,,,,,,,,,,,,,,,,,,
Heimatkundler,,,,,,,,,,,,,,,,,,,,,,,,,
Heimatloser,,,,,,,,,,,,,,,,,,,,,,,,,
Heimatvertriebener,,,,,,,,,,,,,,,,,,,,,,,,,
Heiratsschwindler,,,,,,,,,,,,,,,,,,,,,,,,,
Heißsporn,,,,,,,,,,,,,,,,,,,,,,,,,
Helfershelfer,,,,,,,,,,,,,,,,,,,,,,,,,
Helfertätigkeit,,,,,,,,,,,,,,,,,,,,,,,,,
Hellene,,,,,,,,,,,,,,,,,,,,,,,,,
Hellseher,,,,,,,,,,,,,,,,,,,,,,,,,
Henker,,,,,,,,,,,,,,,,,,,,,,,,,
Heranwachsender,,,,,,,,,,,,,,,,,,,,,,,,,
Herold,,,,,,,,,,,,,,,,,,,,,,,,,
Herumstreicher,,,,,,,,,,,,,,,,,,,,,,,,,
Herumtreiber,,,,,,,,,,,,,,,,,,,,,,,,,
Herzallerliebster,,,,,,,,,,,,,,,,,,,,,,,,,
Herzspezialist,,,,,,,,,,,,,,,,,,,,,,,,,
Heuchler,,,,,,,,,,,,,,,,,,,,,,,,,
Heuerling,,,,,,,,,,,,,,,,,,,,,,,,,
Heuermann,,,,,,,,,,,,,,,,,,,,,,,,,
Hexenmeister,,,,,,,,,,,,,,,,,,,,,,,,,
Hexer,,,,,,,,,,,,,,,,,,,,,,,,,
Hijacker,,,,,,,,,,,,,,,,,,,,,,,,,
Hilfsarbeitskraft,,,,,,,,,,,,,,,,,,,,,,,,,
Hilfskeule,,,,,,,,,,,,,,,,,,,,,,,,,
Hilfskoch,Hilfsköch*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hilfspolizist,,,,,,,,,,,,,,,,,,,,,,,,,
Hilfsschüler,,,,,,,,,,,,,,,,,,,,,,,,,
Hillbilly,,,,,,,,,,,,,,,,,,,,,,,,,
Hillybilly,,,,,,,,,,,,,,,,,,,,,,,,,
Himbeerbubi,,,,,,,,,,,,,,,,,,,,,,,,,
Hinterlader,,,,,,,,,,,,,,,,,,,,,,,,,
Hinterwäldler,,,,,,,,,,,,,,,,,,,,,,,,,
Hippe,,,,,,,,,,,,,,,,,,,,,,,,,
Hippie,,,,,,,,,,,,,,,,,,,,,,,,,
Historiograf,,,,,,,,,,,,,,,,,,,,,,,,,
Historiograph,,,,,,,,,,,,,,,,,,,,,,,,,
Hitchhiker,,,,,,,,,,,,,,,,,,,,,,,,,
Hitman,,,,,,,,,,,,,,,,,,,,,,,,,
Hitzkopf,,,,,,,,,,,,,,,,,,,,,,,,,
Hochkaräter,,,,,,,,,,,,,,,,,,,,,,,,,
Hochlandbewohner,,,,,,,,,,,,,,,,,,,,,,,,,
Hochstapler,,,,,,,,,,,,,,,,,,,,,,,,,
Hofierer,,,,,,,,,,,,,,,,,,,,,,,,,
Hofkapellmeister,,,,,,,,,,,,,,,,,,,,,,,,,
Hofstaat,,,,,,,,,,,,,,,,,,,,,,,,,
Holzblasinstrumentenbauer,,,,,,,,,,,,,,,,,,,,,,,,,
Holzblasinstrumentenmacher,,,,,,,,,,,,,,,,,,,,,,,,,
Holzkopf,,,,,,,,,,,,,,,,,,,,,,,,,
Holzwurm,,,,,,,,,,,,,,,,,,,,,,,,,
Homoerotiker,,,,,,,,,,,,,,,,,,,,,,,,,
Homophiler,,,,,,,,,,,,,,,,,,,,,,,,,
Homosexuelle,,,,,,,,,,,,,,,,,,,,,,,,,
Homosexueller,,,,,,,,,,,,,,,,,,,,,,,,,
Hooligan,,,,,,,,,,,,,,,,,,,,,,,,,
Horizontale,,,,,,,,,,,,,,,,,,,,,,,,,
Hornbläser,,,,,,,,,,,,,,,,,,,,,,,,,
Hornist,,,,,,,,,,,,,,,,,,,,,,,,,
Hufschmied,,,,,,,,,,,,,,,,,,,,,,,,,
Humorist,,,,,,,,,,,,,,,,,,,,,,,,,
Hund,,,,,,,,,,,,,,,,,,,,,,,,,
Hundebaby,,,,,,,,,,,,,,,,,,,,,,,,,
Hundebesitzerin,,,,,,,,,,,,,,,,,,,,,,,,,
Hundehalterin,,,,,,,,,,,,,,,,,,,,,,,,,
Hundejunges,,,,,,,,,,,,,,,,,,,,,,,,,
Hundertprozentiger,,,,,,,,,,,,,,,,,,,,,,,,,
Hundesohn,,,,,,,,,,,,,,,,,,,,,,,,,
Hungaristen,,,,,,,,,,,,,,,,,,,,,,,,,
Hungerleider,,,,,,,,,,,,,,,,,,,,,,,,,
Hurensohn,,,,,,,,,,,,,,,,,,,,,,,,,
Hypochonder,,,,,,,,,,,,,,,,,,,,,,,,,
Hypokrit,,,,,,,,,,,,,,,,,,,,,,,,,
Häcker,,,,,,,,,,,,,,,,,,,,,,,,,
Häckse,,,,,,,,,,,,,,,,,,,,,,,,,
Häfner,,,,,,,,,,,,,,,,,,,,,,,,,
Häftling,,,,,,,,,,,,,,,,,,,,,,,,,
Häscher,,,,,,,,,,,,,,,,,,,,,,,,,
Höfling,,,,,,,,,,,,,,,,,,,,,,,,,
Höhlenbewohner,,,,,,,,,,,,,,,,,,,,,,,,,
Höhlenmensch,,,,,,,,,,,,,,,,,,,,,,,,,
Höker,,,,,,,,,,,,,,,,,,,,,,,,,
Hübsche,,,,,,,,,,,,,,,,,,,,,,,,,
Hüne,,,,,,,,,,,,,,,,,,,,,,,,,
Hünengestalt,,,,,,,,,,,,,,,,,,,,,,,,,
Hüttenwerker,,,,,,,,,,,,,,,,,,,,,,,,,
Ideengeber,,,,,,,,,,,,,,,,,,,,,,,,,
Illusionist,,,,,,,,,,,,,,,,,,,,,,,,,
Imam,,,,,,,,,,,,,,,,,,,,,,,,,
Imi,,,,,,,,,,,,,,,,,,,,,,,,,
Immobilienhändler,,,,,,,,,,,,,,,,,,,,,,,,,
Imperator,,,,,,,,,,,,,,,,,,,,,,,,,
Impresario,,,,,,,,,,,,,,,,,,,,,,,,,
Individualist,,,,,,,,,,,,,,,,,,,,,,,,,
Infant,,,,,,,,,,,,,,,,,,,,,,,,,
Infanterist,,,,,,,,,,,,,,,,,,,,,,,,,
Initiant,,,,,,,,,,,,,,,,,,,,,,,,,
Inkassobevollmächtigter,,,,,,,,,,,,,,,,,,,,,,,,,
Insektenkundler,,,,,,,,,,,,,,,,,,,,,,,,,
Inselaffe,,,,,,,,,,,,,,,,,,,,,,,,,
Insolvenzverwalter,,,,,,,,,,,,,,,,,,,,,,,,,
Instrukteur,,,,,,,,,,,,,,,,,,,,,,,,,
Instruktor,,,,,,,,,,,,,,,,,,,,,,,,,
Instrumentenmacher,,,,,,,,,,,,,,,,,,,,,,,,,
Insurgent,,,,,,,,,,,,,,,,,,,,,,,,,
Intelligenzler,,,,,,,,,,,,,,,,,,,,,,,,,
Internist,,,,,,,,,,,,,,,,,,,,,,,,,
Interviewter,,,,,,,,,,,,,,,,,,,,,,,,,
Intimfeind,,,,,,,,,,,,,,,,,,,,,,,,,
Intimus,,,,,,,,,,,,,,,,,,,,,,,,,
Intrigant,,,,,,,,,,,,,,,,,,,,,,,,,
Invalide,,,,,,,,,,,,,,,,,,,,,,,,,
Invasor,,,,,,,,,,,,,,,,,,,,,,,,,
Investigativreporter,,,,,,,,,,,,,,,,,,,,,,,,,
Ironiker,,,,,,,,,,,,,,,,,,,,,,,,,
Irrenarzt,,,,,,,,,,,,,,,,,,,,,,,,,
Irrwisch,,,,,,,,,,,,,,,,,,,,,,,,,
Isegrim,,,,,,,,,,,,,,,,,,,,,,,,,
Islamit,,,,,,,,,,,,,,,,,,,,,,,,,
Itaka,,,,,,,,,,,,,,,,,,,,,,,,,
Itaker,,,,,,,,,,,,,,,,,,,,,,,,,
Iwan,,,,,,,,,,,,,,,,,,,,,,,,,
Jakobiten,,,,,,,,,,,,,,,,,,,,,,,,,
Jakobiter,,,,,,,,,,,,,,,,,,,,,,,,,
Japse,,,,,,,,,,,,,,,,,,,,,,,,,
Jasager,,,,,,,,,,,,,,,,,,,,,,,,,
Jehoschua,,,,,,,,,,,,,,,,,,,,,,,,,
Jesus,,,,,,,,,,,,,,,,,,,,,,,,,
Judas,,,,,,,,,,,,,,,,,,,,,,,,,
Judengegner,,,,,,,,,,,,,,,,,,,,,,,,,
Juffer,,,,,,,,,,,,,,,,,,,,,,,,,
Jugendlicher,,,,,,,,,,,,,,,,,,,,,,,,,
Jungfuchs,,,,,,,,,,,,,,,,,,,,,,,,,
Jungkellner,,,,,,,,,,,,,,,,,,,,,,,,,
Jungkoch,,,,,,,,,,,,,,,,,,,,,,,,,
Jungspund,,,,,,,,,,,,,,,,,,,,,,,,,
Jungvogel,,,,,,,,,,,,,,,,,,,,,,,,,
Junker,,,,,,,,,,,,,,,,,,,,,,,,,
Junkie,,,,,,,,,,,,,,,,,,,,,,,,,
Justitiar,,,,,,,,,,,,,,,,,,,,,,,,,
Justiziar,,,,,,,,,,,,,,,,,,,,,,,,,
Juwelier,,,,,,,,,,,,,,,,,,,,,,,,,
Jägersmann,,,,,,,,,,,,,,,,,,,,,,,,,
Jüngling,,,,,,,,,,,,,,,,,,,,,,,,,
Kabinenchefin,,,,,,,,,,,,,,,,,,,,,,,,,
Kackbratze,,,,,,,,,,,,,,,,,,,,,,,,,
Kackstiefel,,,,,,,,,,,,,,,,,,,,,,,,,
Kadett,,,,,,,,,,,,,,,,,,,,,,,,,
Kadi,,,,,,,,,,,,,,,,,,,,,,,,,
Kafiller,,,,,,,,,,,,,,,,,,,,,,,,,
Kaiser,,,,,,,,,,,,,,,,,,,,,,,,,
Kalle,,,,,,,,,,,,,,,,,,,,,,,,,
Kaltmamsell,,,,,,,,,,,,,,,,,,,,,,,,,
Kameltreiber,,,,,,,,,,,,,,,,,,,,,,,,,
Kameradenschwein,,,,,,,,,,,,,,,,,,,,,,,,,
Kameraoperateur,,,,,,,,,,,,,,,,,,,,,,,,,
Kaminfeger,,,,,,,,,,,,,,,,,,,,,,,,,
Kaminkehrer,,,,,,,,,,,,,,,,,,,,,,,,,
Kammerdiener,,,,,,,,,,,,,,,,,,,,,,,,,
Kampfgenosse,,,,,,,,,,,,,,,,,,,,,,,,,
Kampflesbe,,,,,,,,,,,,,,,,,,,,,,,,,
Kampfschwimmer,,,,,,,,,,,,,,,,,,,,,,,,,
Kanake,,,,,,,,,,,,,,,,,,,,,,,,,
Kannibale,,,,,,,,,,,,,,,,,,,,,,,,,
Kanufahrer,,,,,,,,,,,,,,,,,,,,,,,,,
Kanute,,,,,,,,,,,,,,,,,,,,,,,,,
Kapazunder,,,,,,,,,,,,,,,,,,,,,,,,,
Kapellmeister,,,,,,,,,,,,,,,,,,,,,,,,,
Kaperer,,,,,,,,,,,,,,,,,,,,,,,,,
Kapitalverbrecher,,,,,,,,,,,,,,,,,,,,,,,,,
Kardiologe,,,,,,,,,,,,,,,,,,,,,,,,,
